,actual,predict
228,0,34
229,0,66
230,0,62
231,0,55
232,0,60
233,0,57
234,0,59
235,0,61
236,0,47
237,0,57
238,0,57
239,0,57
240,0,40
241,0,64
242,0,49
243,0,39
244,0,54
245,0,54
246,0,45
247,0,37
248,0,57
249,0,70
250,0,70
251,0,72
252,0,72
253,0,73
254,0,70
255,0,71
256,0,71
257,0,71
258,0,70
259,0,70
260,0,71
261,0,73
262,0,70
263,0,70
264,0,68
265,0,70
266,0,70
267,0,72
268,0,70
269,0,71
270,0,72
271,0,72
272,0,70
273,0,70
274,0,71
275,0,69
276,0,69
277,0,69
278,0,70
279,0,70
280,0,68
281,0,67
282,0,64
283,0,58
284,0,65
285,0,64
286,0,65
287,0,64
288,0,63
289,0,63
290,0,57
291,0,40
292,0,51
293,0,51
294,0,51
295,0,57
296,0,59
297,0,59
298,0,48
299,0,48
300,0,50
301,0,50
302,0,60
303,0,58
304,0,58
305,0,61
306,0,60
307,0,60
308,0,62
309,0,55
310,0,60
311,0,60
312,0,60
313,0,58
314,0,61
315,0,58
316,0,56
317,0,35
318,0,49
319,0,49
320,0,52
321,0,57
322,0,33
323,0,44
324,0,44
325,0,47
326,0,49
327,0,62
328,0,46
329,0,52
330,0,40
331,0,69
332,0,66
333,0,72
334,0,73
335,0,73
336,0,75
337,0,70
338,0,70
339,0,72
340,0,74
341,0,74
342,0,72
343,0,67
344,0,72
345,0,70
346,0,70
347,0,72
348,0,73
349,0,73
350,0,71
351,0,73
352,0,73
353,0,70
354,0,70
355,0,72
356,0,70
357,0,70
358,0,70
359,0,72
360,0,73
361,0,69
362,0,71
363,0,71
364,0,72
365,0,68
366,0,74
367,0,71
368,0,64
369,0,64
370,0,64
371,0,59
372,0,59
373,0,59
374,0,63
375,0,60
376,0,65
377,0,65
378,0,65
379,0,66
380,0,65
381,0,60
382,0,68
383,0,55
384,0,55
385,0,68
386,0,64
387,0,64
388,0,64
389,0,63
390,0,64
391,0,63
392,0,63
393,0,63
394,0,37
395,0,55
396,0,64
397,0,54
398,0,54
399,0,50
400,0,46
401,0,46
402,0,46
403,0,61
404,0,64
405,0,64
406,0,50
407,0,57
408,0,57
409,0,59
410,0,48
411,0,48
412,0,64
413,0,60
414,0,65
415,0,61
416,0,59
417,0,67
418,0,66
419,0,66
420,0,68
421,0,68
422,0,65
423,0,62
424,0,73
425,0,63
426,0,63
427,0,63
428,0,70
429,0,72
430,0,72
431,0,68
432,0,70
433,0,70
434,0,70
435,0,70
436,0,72
437,0,72
438,0,72
439,0,75
440,0,75
441,0,74
442,0,73
443,0,70
444,0,71
445,0,61
446,0,61
447,0,51
448,0,60
449,0,48
450,0,44
451,0,44
452,0,59
453,0,58
454,0,45
455,0,45
456,0,43
457,0,50
458,0,58
459,0,64
460,0,65
461,0,62
462,0,62
463,0,57
464,0,62
465,0,67
466,0,50
467,0,50
468,0,63
469,0,67
470,0,68
471,0,70
472,0,70
473,0,68
474,0,70
475,0,70
476,0,70
477,0,70
478,0,71
479,0,60
480,0,70
481,0,71
482,0,70
483,0,69
484,0,68
485,0,67
486,0,75
487,0,74
488,0,69
489,0,72
490,0,72
491,0,73
492,0,68
493,0,68
494,0,68
495,0,73
496,0,71
497,0,70
498,0,70
499,2,70
